posicao_ranking,nome_fundo,categoria,data_cota,cotacao,z-score
1326,Desconhecido,Ações,2024-02-03,77.2,1.3411749295674973
1327,Desconhecido,Ações,2024-05-06,74.72,1.3411749295674973
1328,Desconhecido,Ações,2024-03-10,76.08,1.3411749295674973
1329,Desconhecido,Ações,2024-05-23,76.75,1.3411749295674973
1330,Desconhecido,Ações,2024-03-20,77.48,1.3411749295674973
1331,Desconhecido,Ações,2024-04-04,300.1268165859564,1.3411749295674973
1332,Desconhecido,Ações,2024-04-18,75.9,1.3411749295674973
1333,Desconhecido,Ações,2024-02-13,76.5,1.3411749295674973
1334,Desconhecido,Ações,2024-05-09,78.13,1.3411749295674973
1335,Desconhecido,Ações,2024-04-26,80.16,1.3411749295674973
1336,Desconhecido,Ações,2024-01-16,77.36,1.3411749295674973
1337,Desconhecido,Ações,2024-05-03,77.52,1.3411749295674973
1338,Desconhecido,Ações,2024-05-10,77.38,1.3411749295674973
1339,Desconhecido,Ações,2024-05-28,77.47,1.3411749295674973
1340,Desconhecido,Ações,2024-03-04,75.69,1.3411749295674973
1341,Desconhecido,Ações,2024-04-12,300.1268165859564,1.3411749295674973
1342,Desconhecido,Ações,2024-02-06,78.0,1.3411749295674973
1343,Desconhecido,Ações,2024-03-05,75.55,1.3411749295674973
1344,Desconhecido,Ações,2024-02-29,76.94,1.3411749295674973
1345,Desconhecido,Ações,2024-03-17,59.15,1.3411749295674973
1346,Desconhecido,Ações,2024-03-09,74.54,1.3411749295674973
1347,Desconhecido,Ações,2024-03-30,76.42,1.3411749295674973
1348,Desconhecido,Ações,2024-04-03,75.02,1.3411749295674973
1349,Desconhecido,Ações,2024-04-05,76.76,1.3411749295674973
1350,Desconhecido,Ações,2024-01-12,77.25,1.3411749295674973
1351,Desconhecido,Ações,2024-01-14,76.71,1.3411749295674973
1352,Desconhecido,Ações,2024-05-18,76.67,1.3411749295674973
1353,Desconhecido,Ações,2024-03-26,76.42,1.3411749295674973
1354,Desconhecido,Ações,2024-03-31,77.49,1.3411749295674973
1355,Desconhecido,Ações,2024-01-09,73.49,1.3411749295674973
1356,Desconhecido,Ações,2024-04-06,300.1268165859564,1.3411749295674973
1357,Desconhecido,Ações,2024-05-13,76.58,1.3411749295674973
1358,Desconhecido,Ações,2024-02-10,300.1268165859564,1.3411749295674973
1359,Desconhecido,Ações,2024-01-03,300.1268165859564,1.3411749295674973
1360,Desconhecido,Ações,2024-02-04,79.15,1.3411749295674973
1361,Desconhecido,Ações,2024-03-14,0.0,1.3411749295674973
1362,Desconhecido,Ações,2024-01-03,300.1268165859564,1.3411749295674973
1363,Desconhecido,Ações,2024-02-09,76.75,1.3411749295674973
1364,Desconhecido,Ações,2024-05-16,0.0,1.3411749295674973
1365,Desconhecido,Ações,2024-05-07,77.6,1.3411749295674973
1366,Desconhecido,Ações,2024-01-13,78.41,1.3411749295674973
1367,Desconhecido,Ações,2024-03-28,76.79,1.3411749295674973
1368,Desconhecido,Ações,2024-01-22,76.23,1.3411749295674973
1369,Desconhecido,Ações,2024-02-21,77.15,1.3411749295674973
1370,Desconhecido,Ações,2024-01-23,77.61,1.3411749295674973
1371,Desconhecido,Ações,2024-02-16,78.45,1.3411749295674973
1372,Desconhecido,Ações,2024-04-30,75.63,1.3411749295674973
1373,Desconhecido,Ações,2024-05-29,78.19,1.3411749295674973
1374,Desconhecido,Ações,2024-03-15,82.01,1.3411749295674973
1375,Desconhecido,Ações,2024-01-05,77.08,1.3411749295674973
1376,Desconhecido,Ações,2024-04-09,77.81,1.3411749295674973
1377,Desconhecido,Ações,2024-03-12,77.84,1.3411749295674973
1378,Desconhecido,Ações,2024-01-04,78.85,1.3411749295674973
1379,Desconhecido,Ações,2024-02-02,76.31,1.3411749295674973
1380,Desconhecido,Ações,2024-03-16,75.72,1.3411749295674973
1381,Desconhecido,Ações,2024-01-24,77.75,1.3411749295674973
1382,Desconhecido,Ações,2024-03-09,74.54,1.3411749295674973
1383,Desconhecido,Ações,2024-04-12,300.1268165859564,1.3411749295674973
1384,Desconhecido,Ações,2024-01-20,78.59,1.3411749295674973
1385,Desconhecido,Ações,2024-05-20,79.72,1.3411749295674973
1386,Desconhecido,Ações,2024-01-07,77.94,1.3411749295674973
1387,Desconhecido,Ações,2024-04-20,75.45,1.3411749295674973
1388,Desconhecido,Ações,2024-01-10,76.33,1.3411749295674973
1389,Desconhecido,Ações,2024-03-03,78.31,1.3411749295674973
1390,Desconhecido,Ações,2024-02-23,76.53,1.3411749295674973
1391,Desconhecido,Ações,2024-03-13,79.79,1.3411749295674973
1392,Desconhecido,Ações,2024-02-26,78.99,1.3411749295674973
1393,Desconhecido,Ações,2024-03-27,79.27,1.3411749295674973
1394,Desconhecido,Ações,2024-05-05,76.48,1.3411749295674973
1395,Desconhecido,Ações,2024-01-11,74.8,1.3411749295674973
1396,Desconhecido,Ações,2024-04-28,78.92,1.3411749295674973
1397,Desconhecido,Ações,2024-05-15,75.83,1.3411749295674973
1398,Desconhecido,Ações,2024-04-25,76.64,1.3411749295674973
1399,Desconhecido,Ações,2024-05-17,78.15,1.3411749295674973
1400,Desconhecido,Ações,2024-02-22,79.2,1.3411749295674973
1401,Desconhecido,Ações,2024-03-08,76.39,1.3411749295674973
1402,Desconhecido,Ações,2024-04-23,77.9,1.3411749295674973
1403,Desconhecido,Ações,2024-02-24,78.3,1.3411749295674973
1404,Desconhecido,Ações,2024-05-22,77.23,1.3411749295674973
1405,Desconhecido,Ações,2024-04-01,81.1,1.3411749295674973
1406,Desconhecido,Ações,2024-04-08,79.06,1.3411749295674973
1407,Desconhecido,Ações,2024-02-01,77.48,1.3411749295674973
1408,Desconhecido,Ações,2024-03-02,76.95,1.3411749295674973
1409,Desconhecido,Ações,2024-05-26,300.1268165859564,1.3411749295674973
1410,Desconhecido,Ações,2024-03-19,78.77,1.3411749295674973
1411,Desconhecido,Ações,2024-01-02,76.51,1.3411749295674973
1412,Desconhecido,Ações,2024-03-11,77.0,1.3411749295674973
1413,Desconhecido,Ações,2024-02-16,78.45,1.3411749295674973
1414,Desconhecido,Ações,2024-01-31,76.46,1.3411749295674973
1415,Desconhecido,Ações,2024-04-14,78.38,1.3411749295674973
1416,Desconhecido,Multimercado,2024-05-29,70.85,1.3332120987782843
1417,Desconhecido,Multimercado,2024-05-26,70.19,1.3332120987782843
1418,Desconhecido,Multimercado,2024-02-20,70.3,1.3332120987782843
1419,Desconhecido,Multimercado,2024-03-05,71.62,1.3332120987782843
1420,Desconhecido,Multimercado,2024-01-12,69.73,1.3332120987782843
1421,Desconhecido,Multimercado,2024-04-14,67.7,1.3332120987782843
1422,Desconhecido,Multimercado,2024-03-26,70.94,1.3332120987782843
1423,Desconhecido,Multimercado,2024-03-06,70.92,1.3332120987782843
1424,Desconhecido,Multimercado,2024-05-06,72.87,1.3332120987782843
1425,Desconhecido,Multimercado,2024-02-18,71.83,1.3332120987782843
1426,Desconhecido,Multimercado,2024-02-06,68.52,1.3332120987782843
1427,Desconhecido,Multimercado,2024-01-19,72.56,1.3332120987782843
1428,Desconhecido,Multimercado,2024-05-09,71.33,1.3332120987782843
1429,Desconhecido,Multimercado,2024-05-14,0.0,1.3332120987782843
1430,Desconhecido,Multimercado,2024-05-17,67.89,1.3332120987782843
1431,Desconhecido,Multimercado,2024-05-20,71.97,1.3332120987782843
1432,Desconhecido,Multimercado,2024-03-04,73.09,1.3332120987782843
1433,Desconhecido,Multimercado,2024-05-19,70.9,1.3332120987782843
1434,Desconhecido,Multimercado,2024-04-07,72.23,1.3332120987782843
1435,Desconhecido,Multimercado,2024-02-03,69.0,1.3332120987782843
1436,Desconhecido,Multimercado,2024-01-29,300.1268165859564,1.3332120987782843
1437,Desconhecido,Multimercado,2024-01-25,73.39,1.3332120987782843
1438,Desconhecido,Multimercado,2024-03-21,73.43,1.3332120987782843
1439,Desconhecido,Multimercado,2024-02-24,70.69,1.3332120987782843
1440,Desconhecido,Multimercado,2024-01-30,73.45,1.3332120987782843
1441,Desconhecido,Multimercado,2024-01-18,70.63,1.3332120987782843
1442,Desconhecido,Multimercado,2024-04-27,300.1268165859564,1.3332120987782843
1443,Desconhecido,Multimercado,2024-01-28,71.21,1.3332120987782843
1444,Desconhecido,Multimercado,2024-05-08,70.03,1.3332120987782843
1445,Desconhecido,Multimercado,2024-04-02,70.88,1.3332120987782843
1446,Desconhecido,Multimercado,2024-03-17,300.1268165859564,1.3332120987782843
1447,Desconhecido,Multimercado,2024-02-29,70.24,1.3332120987782843
1448,Desconhecido,Multimercado,2024-04-23,69.48,1.3332120987782843
1449,Desconhecido,Multimercado,2024-04-26,70.02,1.3332120987782843
1450,Desconhecido,Multimercado,2024-04-23,69.48,1.3332120987782843
1451,Desconhecido,Multimercado,2024-05-28,69.83,1.3332120987782843
1452,Desconhecido,Multimercado,2024-05-02,71.57,1.3332120987782843
1453,Desconhecido,Multimercado,2024-01-08,71.78,1.3332120987782843
1454,Desconhecido,Multimercado,2024-02-22,70.08,1.3332120987782843
1455,Desconhecido,Multimercado,2024-04-09,68.5,1.3332120987782843
1456,Desconhecido,Multimercado,2024-04-16,69.65,1.3332120987782843
1457,Desconhecido,Multimercado,2024-03-25,69.44,1.3332120987782843
1458,Desconhecido,Multimercado,2024-03-09,300.1268165859564,1.3332120987782843
1459,Desconhecido,Multimercado,2024-05-05,73.03,1.3332120987782843
1460,Desconhecido,Multimercado,2024-03-15,300.1268165859564,1.3332120987782843
1461,Desconhecido,Multimercado,2024-02-12,70.99,1.3332120987782843
1462,Desconhecido,Multimercado,2024-01-07,69.3,1.3332120987782843
1463,Desconhecido,Multimercado,2024-03-30,70.18,1.3332120987782843
1464,Desconhecido,Multimercado,2024-02-16,71.87,1.3332120987782843
1465,Desconhecido,Multimercado,2024-04-10,0.0,1.3332120987782843
1466,Desconhecido,Multimercado,2024-05-21,71.64,1.3332120987782843
1467,Desconhecido,Multimercado,2024-04-28,71.51,1.3332120987782843
1468,Desconhecido,Multimercado,2024-04-20,71.85,1.3332120987782843
1469,Desconhecido,Multimercado,2024-02-04,69.43,1.3332120987782843
1470,Desconhecido,Multimercado,2024-03-02,0.0,1.3332120987782843
1471,Desconhecido,Multimercado,2024-03-07,70.37,1.3332120987782843
1472,Desconhecido,Multimercado,2024-03-01,70.32,1.3332120987782843
1473,Desconhecido,Multimercado,2024-03-29,71.62,1.3332120987782843
1474,Desconhecido,Multimercado,2024-03-18,71.81,1.3332120987782843
1475,Desconhecido,Multimercado,2024-03-08,70.34,1.3332120987782843
1476,Desconhecido,Multimercado,2024-01-11,71.5,1.3332120987782843
1477,Desconhecido,Multimercado,2024-03-14,70.39,1.3332120987782843
1478,Desconhecido,Multimercado,2024-01-06,70.37,1.3332120987782843
1479,Desconhecido,Multimercado,2024-05-22,71.38,1.3332120987782843
1480,Desconhecido,Multimercado,2024-03-13,70.85,1.3332120987782843
1481,Desconhecido,Multimercado,2024-05-23,0.0,1.3332120987782843
1482,Desconhecido,Multimercado,2024-05-01,71.2,1.3332120987782843
1483,Desconhecido,Multimercado,2024-02-15,300.1268165859564,1.3332120987782843
1484,Desconhecido,Multimercado,2024-02-08,69.95,1.3332120987782843
1485,Desconhecido,Multimercado,2024-05-27,69.42,1.3332120987782843
1486,Desconhecido,Multimercado,2024-04-01,72.44,1.3332120987782843
1487,Desconhecido,Multimercado,2024-02-02,73.01,1.3332120987782843
1488,Desconhecido,Multimercado,2024-02-06,68.52,1.3332120987782843
1489,Desconhecido,Multimercado,2024-03-05,71.62,1.3332120987782843
1490,Desconhecido,Multimercado,2024-01-09,71.23,1.3332120987782843
1491,Desconhecido,Multimercado,2024-04-25,73.47,1.3332120987782843
1492,Desconhecido,Multimercado,2024-01-26,68.82,1.3332120987782843
1493,Desconhecido,Multimercado,2024-03-20,70.84,1.3332120987782843
1494,Desconhecido,Multimercado,2024-02-01,70.91,1.3332120987782843
1495,Desconhecido,Multimercado,2024-04-05,69.52,1.3332120987782843
1496,Desconhecido,Multimercado,2024-04-30,70.71,1.3332120987782843
1497,Desconhecido,Multimercado,2024-04-03,68.82,1.3332120987782843
1498,Desconhecido,Multimercado,2024-01-22,72.54,1.3332120987782843
1499,Desconhecido,Multimercado,2024-01-28,71.21,1.3332120987782843
1500,Desconhecido,Multimercado,2024-01-27,70.99,1.3332120987782843
1501,Desconhecido,Multimercado,2024-03-13,70.85,1.3332120987782843
1502,Desconhecido,Multimercado,2024-01-03,71.57,1.3332120987782843
1503,Desconhecido,Multimercado,2024-03-19,71.07,1.3332120987782843
1504,Desconhecido,Multimercado,2024-05-03,72.43,1.3332120987782843
1505,Desconhecido,Multimercado,2024-02-10,71.13,1.3332120987782843
1506,Desconhecido,Multimercado,2024-04-15,70.94,1.3332120987782843
1507,Desconhecido,Multimercado,2024-03-12,73.9,1.3332120987782843
1508,Desconhecido,Multimercado,2024-01-10,69.57,1.3332120987782843
1509,Desconhecido,Multimercado,2024-02-07,69.98,1.3332120987782843
1510,Desconhecido,Multimercado,2024-05-25,71.67,1.3332120987782843
1511,Desconhecido,Multimercado,2024-01-31,71.82,1.3332120987782843
1512,Desconhecido,Multimercado,2024-04-11,71.12,1.3332120987782843
1513,Desconhecido,Multimercado,2024-04-24,69.08,1.3332120987782843
1514,Desconhecido,Multimercado,2024-02-25,71.95,1.3332120987782843
1515,Desconhecido,Multimercado,2024-04-21,300.1268165859564,1.3332120987782843
1516,Desconhecido,Multimercado,2024-01-15,71.4,1.3332120987782843
1517,Desconhecido,Multimercado,2024-03-03,71.68,1.3332120987782843
1518,Desconhecido,Multimercado,2024-02-11,69.85,1.3332120987782843
1519,Desconhecido,Multimercado,2024-01-01,71.94,1.3332120987782843
1520,Desconhecido,Multimercado,2024-04-12,72.67,1.3332120987782843
1521,Desconhecido,Multimercado,2024-04-08,70.72,1.3332120987782843
1522,Desconhecido,Multimercado,2024-04-06,71.08,1.3332120987782843
1523,Desconhecido,Multimercado,2024-02-19,70.41,1.3332120987782843
1524,Desconhecido,Multimercado,2024-05-13,69.13,1.3332120987782843
1525,Desconhecido,Multimercado,2024-03-24,72.03,1.3332120987782843
1526,Desconhecido,Multimercado,2024-05-07,70.93,1.3332120987782843
1527,Desconhecido,Multimercado,2024-05-11,71.95,1.3332120987782843
1528,Desconhecido,Multimercado,2024-01-13,70.04,1.3332120987782843
1529,Desconhecido,Multimercado,2024-05-12,69.27,1.3332120987782843
1530,Desconhecido,Multimercado,2024-02-09,70.01,1.3332120987782843
1531,Desconhecido,Multimercado,2024-02-14,71.73,1.3332120987782843
1532,Desconhecido,Multimercado,2024-01-14,70.88,1.3332120987782843
1533,Desconhecido,Multimercado,2024-01-21,70.5,1.3332120987782843
1534,Desconhecido,Multimercado,2024-03-03,71.68,1.3332120987782843
1535,Desconhecido,Multimercado,2024-01-16,72.8,1.3332120987782843
1536,Desconhecido,Multimercado,2024-03-16,72.82,1.3332120987782843
1537,Desconhecido,Multimercado,2024-01-20,71.61,1.3332120987782843
1538,Desconhecido,Multimercado,2024-02-23,70.71,1.3332120987782843
1539,Desconhecido,Multimercado,2024-04-18,69.26,1.3332120987782843
1540,Desconhecido,Multimercado,2024-02-05,70.45,1.3332120987782843
1541,Desconhecido,Multimercado,2024-05-24,71.18,1.3332120987782843
1542,Desconhecido,Multimercado,2024-03-11,70.63,1.3332120987782843
1543,Desconhecido,Multimercado,2024-05-18,72.29,1.3332120987782843
1544,Desconhecido,Multimercado,2024-03-22,71.22,1.3332120987782843
1545,Desconhecido,Multimercado,2024-02-13,71.78,1.3332120987782843
1546,Desconhecido,Multimercado,2024-03-23,72.07,1.3332120987782843
1547,Desconhecido,Multimercado,2024-03-28,71.87,1.3332120987782843
1548,Desconhecido,Multimercado,2024-05-10,68.48,1.3332120987782843
1549,Desconhecido,Multimercado,2024-05-15,73.38,1.3332120987782843
1550,Desconhecido,Multimercado,2024-01-26,68.82,1.3332120987782843
1551,Desconhecido,Multimercado,2024-04-22,300.1268165859564,1.3332120987782843
1552,Desconhecido,Multimercado,2024-02-27,70.46,1.3332120987782843
1553,Desconhecido,Multimercado,2024-03-10,70.49,1.3332120987782843
1554,Desconhecido,Multimercado,2024-02-28,70.56,1.3332120987782843
1555,Desconhecido,Multimercado,2024-04-17,69.79,1.3332120987782843
1556,Desconhecido,Multimercado,2024-02-28,70.56,1.3332120987782843
1557,Desconhecido,Multimercado,2024-04-04,71.09,1.3332120987782843
1558,Desconhecido,Multimercado,2024-02-26,71.36,1.3332120987782843
1559,Desconhecido,Multimercado,2024-01-04,72.79,1.3332120987782843
1560,Desconhecido,Multimercado,2024-01-05,72.3,1.3332120987782843
1561,Desconhecido,Multimercado,2024-01-23,71.8,1.3332120987782843
1562,Desconhecido,Multimercado,2024-05-04,68.67,1.3332120987782843
1563,Desconhecido,Multimercado,2024-01-17,72.7,1.3332120987782843
1564,Desconhecido,Multimercado,2024-03-31,69.78,1.3332120987782843
1565,Desconhecido,Multimercado,2024-05-23,0.0,1.3332120987782843
1566,Desconhecido,Multimercado,2024-04-13,0.0,1.3332120987782843
1567,Desconhecido,Multimercado,2024-05-16,72.34,1.3332120987782843
1568,Desconhecido,Multimercado,2024-01-24,74.29,1.3332120987782843
1569,Desconhecido,Multimercado,2024-01-02,71.34,1.3332120987782843
1570,Desconhecido,Multimercado,2024-04-29,70.31,1.3332120987782843
1571,Desconhecido,Multimercado,2024-04-19,72.58,1.3332120987782843
1572,Desconhecido,Multimercado,2024-02-21,73.32,1.3332120987782843
1573,Desconhecido,Multimercado,2024-03-27,71.2,1.3332120987782843
1574,Desconhecido,Multimercado,2024-02-17,70.7,1.3332120987782843
1575,Desconhecido,Renda Fixa,2024-04-24,56.38,1.3300932233356237
1576,Desconhecido,Renda Fixa,2024-05-29,55.63,1.3300932233356237
1577,Desconhecido,Renda Fixa,2024-03-11,0.0,1.3300932233356237
1578,Desconhecido,Renda Fixa,2024-02-18,56.03,1.3300932233356237
1579,Desconhecido,Renda Fixa,2024-01-24,54.87,1.3300932233356237
1580,Desconhecido,Renda Fixa,2024-03-24,56.88,1.3300932233356237
1581,Desconhecido,Renda Fixa,2024-03-10,53.89,1.3300932233356237
1582,Desconhecido,Renda Fixa,2024-05-20,55.95,1.3300932233356237
1583,Desconhecido,Renda Fixa,2024-04-06,54.23,1.3300932233356237
1584,Desconhecido,Renda Fixa,2024-03-19,56.15,1.3300932233356237
1585,Desconhecido,Renda Fixa,2024-02-06,300.1268165859564,1.3300932233356237
1586,Desconhecido,Renda Fixa,2024-02-07,54.83,1.3300932233356237
1587,Desconhecido,Renda Fixa,2024-01-08,55.95,1.3300932233356237
1588,Desconhecido,Renda Fixa,2024-03-13,56.99,1.3300932233356237
1589,Desconhecido,Renda Fixa,2024-02-08,57.75,1.3300932233356237
1590,Desconhecido,Renda Fixa,2024-03-02,56.49,1.3300932233356237
1591,Desconhecido,Renda Fixa,2024-03-22,54.08,1.3300932233356237
1592,Desconhecido,Renda Fixa,2024-04-14,57.58,1.3300932233356237
1593,Desconhecido,Renda Fixa,2024-05-25,56.35,1.3300932233356237
1594,Desconhecido,Renda Fixa,2024-03-17,55.5,1.3300932233356237
1595,Desconhecido,Renda Fixa,2024-04-20,53.2,1.3300932233356237
1596,Desconhecido,Renda Fixa,2024-01-27,55.52,1.3300932233356237
1597,Desconhecido,Renda Fixa,2024-01-01,300.1268165859564,1.3300932233356237
1598,Desconhecido,Renda Fixa,2024-03-25,56.35,1.3300932233356237
1599,Desconhecido,Renda Fixa,2024-03-01,53.12,1.3300932233356237
1600,Desconhecido,Renda Fixa,2024-05-28,57.39,1.3300932233356237
1601,Desconhecido,Renda Fixa,2024-02-01,300.1268165859564,1.3300932233356237
1602,Desconhecido,Renda Fixa,2024-03-16,53.12,1.3300932233356237
1603,Desconhecido,Renda Fixa,2024-02-26,55.3,1.3300932233356237
1604,Desconhecido,Renda Fixa,2024-04-01,53.33,1.3300932233356237
1605,Desconhecido,Renda Fixa,2024-01-14,56.01,1.3300932233356237
1606,Desconhecido,Renda Fixa,2024-04-28,55.6,1.3300932233356237
1607,Desconhecido,Renda Fixa,2024-03-03,55.7,1.3300932233356237
1608,Desconhecido,Renda Fixa,2024-03-08,55.78,1.3300932233356237
1609,Desconhecido,Renda Fixa,2024-01-05,57.05,1.3300932233356237
1610,Desconhecido,Renda Fixa,2024-04-29,54.35,1.3300932233356237
1611,Desconhecido,Renda Fixa,2024-04-05,41.76,1.3300932233356237
1612,Desconhecido,Renda Fixa,2024-05-12,56.21,1.3300932233356237
1613,Desconhecido,Renda Fixa,2024-01-31,55.33,1.3300932233356237
1614,Desconhecido,Renda Fixa,2024-01-02,55.62,1.3300932233356237
1615,Desconhecido,Renda Fixa,2024-04-11,55.83,1.3300932233356237
1616,Desconhecido,Renda Fixa,2024-05-23,55.9,1.3300932233356237
1617,Desconhecido,Renda Fixa,2024-05-19,56.85,1.3300932233356237
1618,Desconhecido,Renda Fixa,2024-03-03,55.7,1.3300932233356237
1619,Desconhecido,Renda Fixa,2024-03-14,55.52,1.3300932233356237
1620,Desconhecido,Renda Fixa,2024-01-29,55.37,1.3300932233356237
1621,Desconhecido,Renda Fixa,2024-04-25,54.02,1.3300932233356237
1622,Desconhecido,Renda Fixa,2024-05-24,54.95,1.3300932233356237
1623,Desconhecido,Renda Fixa,2024-02-28,56.02,1.3300932233356237
1624,Desconhecido,Renda Fixa,2024-02-15,53.77,1.3300932233356237
1625,Desconhecido,Renda Fixa,2024-04-23,54.68,1.3300932233356237
1626,Desconhecido,Renda Fixa,2024-03-12,53.2,1.3300932233356237
1627,Desconhecido,Renda Fixa,2024-04-18,55.19,1.3300932233356237
1628,Desconhecido,Renda Fixa,2024-05-14,55.48,1.3300932233356237
