id_fundo,data_cota,cotacao,rentabilidade_dia,volume_negociado
38,10/03/2024,91.9581,-0.016247,323884
77,2024-01-13,44.9012,-0.038084,254697
26,2024-05-06,34.5141,0.000566,254830
43,10/04/2024,27.8307,0.047302,899602
167,2024-03-09,48.5478,-0.011562,-970549
28,2024-04-10,66.9138,-0.033831,619064
150,2024-02-20,0.0001,0.008306,760687
61,2024-04-30,60.9751,-0.031085,836052
154,26/04/2024,16.2068,-0.005779,704820
80,15/04/2024,0.0001,0.009896,746612
70,2024-03-11,84.1594,0.031451,113333
69,2024-02-02,40.8757,0.003217,978470
71,2024-02-09,25.4328,0.027325,711542
147,2024-04-03,38.6165,-0.009548,300168
168,2024-05-19,56.846,0.022255,43319
87,13/01/2024,82.9995,-0.030901,823198
193,2024-04-15,14.0309,-0.015793,644339
41,24/02/2024,18.4129,-0.040248,827860
119,2024-05-22,44.6764,0.004769,413396
99,2024-04-29,51.7145,-0.037078,936392
183,2024-02-06,37.4098,-0.017898,587591
115,2024-03-01,34.1757,-0.006284,491299
97,2024-03-17,35.7139,-0.002454,518590
29,2024-03-12,24.0687,-0.023775,987549
9,2024-01-31,69.0465,0.028312,999112
41,2024-04-18,18.7562,-0.022353,131202
178,31/03/2024,11.3916,-0.020672,23497
104,2024-05-10,58.4064,-0.015594,856098
74,2024-03-23,17.5849,0.030367,196452
8,2024-01-22,76.0812,-0.016427,394676
55,2024-05-04,89.1595,-0.01269,97642
57,2024-01-21,2998.1446,0.006178,-630586
104,2024-05-03,6051.7517,0.019987,968657
59,2024-01-24,27.5107,-0.009144,685635
40,2024-05-24,84.6536,-0.038775,104508
65,2024-02-25,48.1747,0.005352,396596
66,2024-03-01,80.9269,-0.006215,442857
72,2024-03-19,4089.683,-0.063779,670392
116,2024-02-23,23.0373,-0.004051,259056
24,2024-05-29,61.4131,0.027141,119843
16,2024-02-15,56.1086,-0.046823,-76133
177,09/04/2024,46.067,-0.00414,500411
91,2024-01-14,78.3519,-0.010385,703371
198,2024-04-21,85.7553,-0.03156,963729
77,2024-04-02,46.9172,0.005104,531385
48,2024-03-27,65.7593,-0.007332,512639
196,2024-03-08,89.7996,-0.003747,298746
192,2024-04-16,59.963,0.028676,286730
142,2024-01-09,42.6364,0.046689,264029
15,2024-05-18,45.3298,0.007027,742929
62,12/04/2024,43.5466,0.008398,271052
10,2024-04-21,37.2545,-0.002359,-117283
194,2024-01-12,0.0001,0.03815,535502
50,11/05/2024,56.408,0.006379,655153
36,2024-01-29,83.2613,-0.013532,6043
75,2024-05-09,93.2195,0.015828,593845
109,2024-01-09,11.6761,-0.018524,522627
194,2024-04-27,71.521,0.009648,-75994
116,2024-01-08,23.058,-0.003154,392252
38,2024-01-04,92.3712,-0.011827,158105
92,23/05/2024,25.3675,0.023593,845694
174,2024-01-26,37.2518,0.003066,289440
194,2024-05-08,71.8609,0.014446,61470
126,2024-03-19,87.4414,0.015246,415785
163,2024-02-08,1746.7533,0.007263,621590
195,2024-02-10,58.6764,-0.003904,478547
19,2024-03-30,90.8984,0.001385,72334
26,2024-05-16,34.5122,0.000513,896525
42,2024-03-15,16.7468,-0.011732,149204
88,2024-01-04,41.1323,0.027439,438815
172,25/02/2024,55.9108,0.006401,503590
86,2024-05-10,63.7056,-0.007324,992616
55,2024-04-21,92.2798,0.021863,784557
71,2024-02-26,25.1101,0.014293,218182
182,2024-03-18,58.3602,0.033202,123382
76,2024-02-05,34.5525,-0.019121,709412
61,2024-01-02,63.748,0.012977,471850
140,2024-04-15,0.0001,0.000731,671358
179,2024-05-06,51.065,-0.002508,304784
184,2024-04-19,53.0995,0.017333,121491
158,2024-02-13,45.8656,-0.005011,204940
140,15/03/2024,46.5624,0.001478,889584
189,2024-02-07,55.9119,0.013668,621520
63,2024-03-02,52.7421,-0.020815,48773
11,2024-01-04,19.7749,-0.017186,39821
6,2024-05-20,92.8295,-0.003019,455763
171,2024-04-26,24.1617,0.023803,857227
85,2024-04-19,73.5079,0.019012,235264
163,2024-01-20,17.5494,0.011984,597784
153,2024-05-20,97.53,0.021703,222557
143,2024-03-18,0.0001,0.026015,626638
148,2024-02-20,46.3807,-0.011964,582953
98,2024-05-28,64.4613,-0.039816,257239
126,2024-04-12,86.3299,0.002341,688961
106,2024-01-30,40.6298,0.005576,31054
170,2024-05-17,91.1578,0.012483,798488
104,2024-05-16,5875.777,-0.009672,828986
186,2024-04-23,103.4746,0.035254,749941
199,2024-03-13,79.7936,0.030825,868260
157,2024-03-06,30.3048,0.011853,412942
155,27/03/2024,43.2603,0.029152,392253
128,2024-01-28,23.0327,0.006329,461096
67,2024-02-29,80.1572,0.035763,539891
166,2024-05-21,50.6813,0.004427,670162
86,2024-02-03,63.172,-0.015639,-331988
161,2024-02-14,56.2574,0.002297,669852
173,2024-03-12,50.9032,0.018209,637124
90,2024-03-14,2351.9751,-0.006442,671303
121,2024-01-24,50.4741,0.006736,400662
42,2024-01-17,15.5307,-0.083496,-837654
66,2024-01-26,80.8193,-0.007537,480175
134,2024-04-14,22.4393,-0.036988,836988
151,2024-03-20,73.3368,0.015789,286531
6,2024-05-03,92.1847,-0.009944,965020
2,2024-01-06,47.3138,-0.006644,312423
97,2024-04-22,35.012,-0.022059,101476
195,2024-04-04,58.5304,-0.006384,6944
85,2024-03-21,71.015,-0.015547,385347
191,14/04/2024,94.2048,-0.051944,490698
90,2024-02-28,23.8606,0.007957,17722
61,2024-02-19,60.7873,-0.03407,411918
73,2024-03-26,74.3328,0.022258,100793
7,2024-04-24,2648.5656,-0.011886,11272
28,2024-04-02,67.8865,-0.019786,944338
176,2024-01-15,71.3988,0.006631,622742
113,2024-04-08,25.7895,-7.9e-05,612620
171,2024-01-23,24.1755,0.024389,86968
122,2024-04-18,24.8933,-0.010074,275075
112,25/05/2024,94.4182,-0.007178,181624
106,2024-02-13,39.406,-0.024712,710132
86,2024-04-05,66.5496,0.036992,451311
40,2024-01-27,89.7658,0.019273,228096
8,29/04/2024,78.5807,0.015887,169626
16,2024-02-22,57.2394,-0.027613,447528
189,2024-04-10,55.0835,-0.001352,317497
125,2024-05-04,44.0683,-0.023344,829031
47,2024-04-10,96.1602,-0.002913,610695
61,2024-01-08,73.4483,0.167118,257573
14,2024-01-22,26.3484,0.018712,753597
12,2024-04-03,67.7101,-0.003971,340044
49,2024-02-11,48.7984,-0.013534,613113
110,2024-05-19,18.3097,0.006433,404920
67,2024-02-09,74.9016,-0.032148,401183
29,27/01/2024,24.9556,0.012201,898280
133,2024-05-18,95.1206,-0.02461,475836
107,2024-02-20,1469.2833,-0.029738,650769
112,2024-04-20,9357.8277,-0.016011,221083
20,2024-05-15,55.8354,0.024717,394562
107,2024-01-22,15.5658,0.027908,99313
64,2024-02-19,83.7188,0.000495,425816
45,2024-03-15,81.2109,-0.01476,673014
50,2024-02-15,56.3405,0.005175,349095
13,2024-02-19,26.8228,0.003092,774945
37,2024-01-01,85.8203,0.004708,618055
177,2024-04-20,45.5704,-0.014873,-493165
145,2024-02-26,13.6515,-0.008014,773317
199,2024-02-26,78.9921,0.020471,199206
87,2024-02-09,82.9619,-0.031339,-454046
148,2024-05-01,46.937,-0.000114,787209
181,2024-05-28,50.915,0.017565,563351
51,2024-01-07,1425.0732,-0.036093,-131677
33,2024-03-05,17.8319,-0.014669,601021
181,2024-02-19,50.2304,0.003885,207559
30,2024-05-17,81.7321,0.002993,219960
152,2024-04-14,24.9041,0.002462,536234
17,2024-02-22,86.5192,0.014689,488674
151,2024-05-05,74.2154,0.027958,-445722
92,2024-02-26,24.8152,0.001307,920770
186,2024-05-14,100.0323,0.000814,152955
94,2024-01-13,73.6061,0.032973,948104
138,2024-01-04,66.3783,0.030158,40482
113,2024-02-06,26.0241,0.009016,70456
51,2024-03-30,14.4053,-0.02564,601918
114,22/05/2024,86.1505,0.005457,977733
100,2024-01-05,93.2991,0.003629,528063
180,2024-04-07,31.328,-0.023674,782673
41,2024-02-21,19.6299,0.023186,988784
168,2024-05-23,55.8961,0.005173,338256
132,2024-04-27,19.6276,-0.013341,719421
185,2024-03-26,48.9621,0.006784,377626
159,11/02/2024,72.1448,-0.008286,779405
192,2024-01-25,57.4181,-0.01498,899449
150,2024-02-18,2602.0115,-0.008352,230965
98,2024-03-17,69.4371,0.034302,921765
181,2024-02-25,49.5922,-0.008871,61793
15,2024-01-08,43.6433,-0.030441,43585
92,19/03/2024,24.7056,-0.003119,948391
18,2024-03-25,89.5289,-0.00941,293039
141,2024-02-13,84.7532,-0.012669,318021
80,2024-04-25,69.1208,-0.025048,416674
85,2024-01-28,26.8664,-0.627562,149069
173,2024-03-22,49.6422,-0.007015,676449
56,2024-05-02,69.1859,-0.027538,175875
161,2024-02-29,56.2792,0.002684,299600
118,2024-04-13,25.8316,0.01699,783156
98,2024-01-05,69.5777,0.036396,234120
124,2024-05-20,20.4367,0.027041,63909
147,2024-04-17,37.6022,-0.035562,460418
141,2024-05-06,87.5593,0.02002,430659
139,2024-05-18,35.0064,0.021951,374743
163,2024-02-22,17.6752,0.01924,444635
67,2024-04-27,76.1134,-0.01649,624927
31,2024-03-16,0.0001,-0.025858,-675744
153,2024-04-06,96.5394,0.011325,218033
47,30/04/2024,97.559,0.01159,708776
195,2024-05-17,57.8687,-0.017616,994411
183,2024-02-28,38.7686,0.017773,156121
149,2024-03-20,65.078,0.000482,451780
4,2024-03-20,24.3583,-0.011494,500914
16,2024-04-19,57.8243,-0.017677,796486
34,2024-01-23,49.8549,0.000879,308852
180,2024-01-29,32.1192,0.000984,389382
74,16/05/2024,17.1463,0.004664,-500669
72,2024-03-02,43.5646,-0.002708,875999
61,2024-05-28,63.4888,0.008859,12321
65,2024-05-27,47.7443,-0.00363,654768
124,2024-05-01,19.9717,0.003669,931170
102,2024-01-26,64.2815,0.008943,101024
88,2024-04-28,39.758,-0.006891,728193
24,2024-05-18,0.0001,0.036732,64218
10,2024-03-02,37.3536,0.000294,32986
74,2024-04-19,16.9008,-0.009718,436513
137,2024-04-09,54.1801,0.011814,361224
8,2024-01-30,0.0001,0.005286,630637
200,2024-01-27,28.6551,0.369265,78405
113,2024-04-07,25.3592,-0.016763,653292
116,20/01/2024,23.0594,-0.003096,146795
119,2024-05-17,44.2439,-0.004956,176585
124,2024-05-04,19.761,-0.006921,-96251
26,2024-05-28,33.4441,-0.030451,636413
117,2024-03-24,84.9809,-0.010461,1233
147,2024-02-06,3859.7933,-0.010023,170842
35,29/05/2024,53.3499,-0.006593,206830
7,2024-05-06,26.0666,-0.027519,644591
173,2024-04-19,50.2245,0.004632,935236
107,2024-03-07,14.8975,-0.016221,512660
136,2024-04-06,2170.8889,0.003496,159525
182,2024-03-02,55.7094,-0.013728,414686
92,2024-05-19,25.5137,0.029489,454005
68,2024-04-05,35.5316,0.019043,-689110
152,2024-05-24,24.3824,-0.018539,943159
78,2024-04-25,29.5115,-0.012089,389099
6,2024-05-07,93.8903,0.008374,-378609
110,28/03/2024,17.8007,-0.021542,814095
152,2024-02-26,25.3696,0.021199,386370
119,16/02/2024,45.88,0.031838,58577
190,2024-02-12,81.4536,0.009492,540112
147,2024-04-04,39.8442,0.021941,842674
54,2024-05-20,64.9623,0.005459,221495
198,2024-01-25,88.6305,0.000909,556446
61,2024-05-22,61.9667,-0.015328,807931
169,2024-01-02,49.0245,0.003272,727022
178,2024-03-25,11.5578,-0.006386,883918
12,2024-04-18,66.1224,-0.027326,334928
80,2024-04-19,70.7603,-0.001923,857380
174,2024-04-15,36.3798,-0.020415,759673
111,2024-01-29,1768.0873,0.01894,282849
185,2024-03-21,51.4631,0.05821,154341
87,2024-05-10,87.1657,0.017744,987887
163,2024-03-02,17.7815,0.025367,86534
44,16/05/2024,23.0236,0.010967,689832
71,2024-03-28,25.0075,0.010145,163187
48,28/02/2024,66.9257,0.010275,130575
144,2024-02-06,31.6031,0.009866,444517
65,2024-04-28,47.1667,-0.015683,658454
13,2024-05-05,26.5372,-0.007589,86609
59,2024-04-04,27.945,0.0065,937421
175,2024-01-09,43.7298,-0.013702,902769
179,2024-02-18,53.7782,0.050491,391330
57,2024-01-07,29.961,0.00549,201457
144,2024-05-23,31.7448,0.014394,635374
170,18/02/2024,91.7298,0.018836,851966
19,2024-03-10,90.9204,0.001627,912577
110,2024-02-24,18.2039,0.000622,403013
132,19/03/2024,20.0232,0.006549,839909
37,2024-02-22,85.6583,0.002811,285469
176,2024-03-03,71.6822,0.010627,178230
118,2024-03-16,25.1732,-0.00893,544233
140,2024-02-13,45.838,-0.014104,102716
188,2024-05-26,43.9582,0.003258,886783
88,2024-01-06,42.2526,0.055421,-992557
21,2024-04-01,39.9691,0.025995,97753
124,2024-02-07,20.2253,0.016415,391071
49,2024-04-17,50.6521,0.023939,943766
119,2024-03-19,44.1834,-0.006319,226650
30,2024-02-11,83.5789,0.025656,80151
20,14/04/2024,53.8312,-0.012065,970262
86,2024-04-20,63.3798,-0.012401,967386
72,2024-01-06,43.978,0.006755,798415
70,2024-02-05,83.6794,0.025568,124531
82,2024-01-30,60.897,-0.017884,-562113
15,2024-05-13,44.8153,-0.004404,754160
149,2024-01-22,62.9865,-0.031672,435615
97,2024-02-01,35.3513,-0.012583,217147
147,2024-05-09,4181.5335,0.072498,-239779
126,17/02/2024,86.0927,-0.000412,91047
67,2024-04-02,78.1097,0.009306,638573
191,2024-03-18,101.4166,0.020634,122485
92,2024-03-02,25.9933,0.048843,252025
71,2024-02-29,23.9919,-0.030877,98207
169,2024-02-10,4833.0011,-0.01094,365609
87,2024-05-09,89.0892,0.040203,478058
5,2024-01-06,82.2184,0.015751,459914
72,2024-01-18,44.0575,0.008574,603969
48,21/01/2024,64.3004,-0.029355,905396
38,2024-05-01,92.791,-0.007336,829544
139,2024-04-15,34.3433,0.002593,332499
32,2024-05-03,21.2513,-0.026975,100813
58,2024-02-02,89.642,0.029163,305415
162,2024-05-02,95.0978,0.027667,905901
51,2024-03-10,14.9989,0.01451,88916
27,2024-01-11,18.4081,0.013688,852166
121,2024-03-07,49.3723,-0.01524,432566
88,2024-01-13,39.0259,-0.025178,815547
79,2024-02-03,58.9384,-0.014116,637377
49,2024-02-18,49.2937,-0.003523,418398
83,08/01/2024,57.3794,-0.030084,958515
106,04/03/2024,40.5572,0.003781,190564
20,2024-05-12,54.7817,0.005379,995143
72,19/04/2024,43.8286,0.003336,622724
134,2024-04-09,23.1612,-0.006003,839458
98,2024-05-29,68.7706,0.024374,-817733
16,2024-04-18,56.9005,-0.03337,815593
130,2024-02-25,29.1584,0.050528,129756
94,2024-01-15,70.541,-0.010042,684086
120,2024-02-24,34.1763,0.014537,887990
33,2024-03-25,17.9734,-0.006854,56815
140,30/01/2024,47.4281,0.020097,870487
184,2024-01-15,53.5059,0.025118,154627
72,2024-02-25,43.2272,-0.010432,463510
181,2024-04-06,51.3334,0.025929,204975
191,2024-03-17,97.7318,-0.016449,18383
175,2024-03-29,43.555,-0.017645,311749
39,2024-04-28,82.3106,0.006844,645218
172,2024-03-01,57.1341,0.028421,908825
26,2024-03-29,3612.2138,0.047184,399182
81,2024-03-13,23.8712,0.001188,520450
74,2024-04-10,17.3878,0.018819,34347
101,2024-03-04,69.3088,-0.010349,317523
114,2024-04-07,85.118,-0.006593,43533
181,2024-04-22,49.2499,-0.015711,374870
172,2024-02-26,54.4569,-0.019768,218207
182,2024-02-09,56.8573,0.006594,542276
43,2024-01-26,26.4609,-0.004244,852922
184,2024-04-10,52.9604,0.014668,348953
105,2024-04-24,82.9348,-0.02249,170188
103,2024-02-01,71.861,0.006489,270686
27,2024-02-04,18.0475,-0.006167,-255278
48,16/01/2024,64.9394,-0.019708,155885
59,04/02/2024,27.5154,-0.008974,20192
158,2024-01-14,45.6506,-0.009676,-18473
50,2024-05-22,58.0282,0.035285,777622
26,2024-04-13,34.3725,-0.003539,764861
142,2024-05-14,40.9666,0.005697,447784
76,2024-01-03,35.7897,0.015999,219646
28,2024-04-03,71.0001,0.025171,260378
88,2024-02-29,40.1761,0.003554,121224
61,2024-05-14,65.6375,0.043001,212832
132,2024-03-24,19.7753,-0.005913,56275
57,2024-03-02,30.2203,0.014194,544357
124,2024-03-11,18.7479,-0.057833,520420
198,2024-03-08,89.2699,0.00813,-725507
130,2024-01-30,27.1633,-0.021353,10213
92,31/01/2024,23.4075,-0.055494,522348
102,2024-02-13,64.5988,0.013923,556647
87,2024-02-04,89.228,0.041823,520295
146,2024-03-25,50.8983,0.007412,982560
77,2024-02-29,47.2058,0.011287,591533
144,2024-02-25,31.0457,-0.007948,712356
165,2024-03-07,55.9698,-0.022397,438779
95,2024-01-10,11.4547,-0.012799,112001
144,2024-03-20,30.841,-0.014486,989923
70,2024-05-15,84.5167,0.03583,755371
99,2024-04-25,55.4991,0.033392,665785
88,2024-05-26,41.4147,0.034492,789438
39,2024-04-03,81.4683,-0.003459,232081
8,2024-03-31,77.8571,0.006532,953579
82,2024-03-01,62.5958,0.009512,565757
42,2024-02-03,17.3612,0.024523,73003
175,2024-03-07,45.3311,0.022415,914546
189,2024-04-29,5543.0179,0.004934,183598
174,2024-05-01,38.6049,0.0395,939379
136,2024-02-21,22.3291,0.032166,764820
118,2024-03-12,30.6201,0.205515,367558
146,2024-03-12,53.7437,0.06373,-467403
184,2024-03-04,52.005,-0.003636,354080
132,2024-02-26,20.3014,0.02053,625564
187,2024-02-29,8251.3071,-0.005809,857502
163,2024-05-01,16.9537,-0.022365,397012
58,2024-01-12,87.0301,-0.000824,594313
97,2024-02-03,35.7458,-0.001562,64611
137,2024-03-21,54.5983,0.019624,339834
152,2024-02-14,24.6913,-0.006103,588205
171,2024-04-21,23.8548,0.0108,464731
67,2024-05-05,76.9256,-0.005995,296862
31,01/04/2024,63.8643,-0.028019,994863
164,2024-05-15,87.2019,0.007144,833627
146,23/02/2024,49.5393,-0.019487,344528
173,2024-02-08,50.5031,0.010207,885079
122,2024-01-21,25.1026,-0.001752,770608
73,2024-01-30,73.9539,0.017047,450096
153,2024-03-14,92.7533,-0.028338,234484
98,2024-02-03,69.2035,0.030821,202874
189,2024-05-25,55.2995,0.002564,479119
21,2024-02-16,38.3688,-0.015085,201185
170,02/05/2024,90.532,0.005532,429137
101,2024-01-14,72.2379,0.031475,1395
85,2024-01-22,71.8665,-0.003744,633778
152,2024-01-20,24.9978,0.006235,959348
114,2024-01-24,88.2135,0.029534,700207
168,2024-04-11,55.833,0.004038,171496
70,2024-03-31,82.3268,0.00899,944439
131,2024-01-19,42.6857,0.001066,856719
17,01/04/2024,87.178,0.022414,887763
153,2024-02-05,93.75,-0.017896,336723
8,2024-02-20,76.1055,-0.016113,129516
5,2024-04-03,78.679,-0.027976,812539
181,2024-05-13,4926.368,-0.015436,835788
173,2024-02-14,4936.202,-0.012619,924102
167,2024-05-09,48.5994,-0.010511,199306
169,2024-05-10,48.645,-0.004494,592159
124,2024-02-03,20.38,0.024191,225025
138,2024-01-21,63.5194,-0.014211,377019
64,2024-01-11,83.0608,-0.007368,609110
166,2024-04-26,51.0816,0.012361,776688
49,2024-02-09,49.3872,-0.001632,125541
99,2024-04-12,53.2055,-0.009315,673816
55,2024-05-10,91.4237,0.012383,278756
111,2024-04-08,17.5682,0.012445,460002
26,2024-01-31,34.6434,0.004316,317153
6,2024-03-01,94.4731,0.014633,665666
156,2024-01-07,61.5707,0.005188,659375
95,2024-05-29,11.4078,-0.016841,301869
73,2024-03-04,70.4249,-0.031485,411573
12,2024-05-22,67.4703,-0.007498,258620
135,2024-04-21,34.6801,-0.021713,313701
190,2024-03-29,81.8773,0.014744,964473
142,2024-03-29,41.4389,0.017292,381677
67,2024-04-21,78.6657,0.01649,665896
199,2024-03-27,79.2717,0.024083,355672
113,2024-05-01,25.1667,-0.024228,266311
188,2024-04-07,43.9793,0.003739,-380211
184,2024-05-20,52.0323,-0.003114,309905
91,2024-05-17,77.706,-0.018543,745284
131,2024-02-10,4175.3352,-0.0208,100079
183,2024-01-03,38.5254,0.011389,998599
42,2024-04-22,17.2857,0.020067,683216
179,2024-02-27,49.6913,-0.029341,808886
60,2024-01-03,5830.3989,0.012261,371838
166,2024-02-14,51.8645,0.027876,427768
133,2024-03-30,97.8839,0.003725,312752
106,2024-02-21,4060.8116,0.00504,299545
122,2024-03-29,25.3344,0.007465,290366
141,29/03/2024,84.8757,-0.011243,631631
54,19/01/2024,64.0173,-0.009169,148404
161,2024-02-07,56.3527,0.003995,750906
79,2024-04-25,57.9667,-0.030369,908565
129,2024-04-16,80.3757,-0.008823,159026
31,2024-01-07,66.8132,0.016861,509070
186,2024-05-13,0.0001,0.00556,849381
128,2024-04-30,22.2743,-0.026807,133600
194,2024-04-24,69.2927,-0.021809,292497
32,2024-04-19,2232.7617,0.022308,316392
123,2024-01-31,0.0001,0.03645,926134
20,2024-04-08,52.0961,-0.043908,807531
70,2024-05-23,83.3821,0.021924,387719
172,2024-05-03,56.2553,0.012603,584682
150,18/03/2024,25.94,-0.011405,721600
10,2024-05-29,36.4473,-0.023976,521006
87,2024-02-18,86.2636,0.007211,201011
70,2024-03-21,81.1054,-0.00598,943291
34,2024-05-13,48.7474,-0.021354,157879
161,2024-05-21,5566.299,-0.008293,820034
34,2024-03-06,49.0163,-0.015957,385559
83,2024-01-12,58.4848,-0.011399,6787
66,2024-05-16,80.3085,-0.013809,630571
177,2024-01-11,47.8962,0.035404,66195
132,2024-01-07,20.3469,0.022817,925973
74,2024-02-01,16.8639,-0.011878,101295
143,2024-01-04,84.2311,-0.036995,325408
117,2024-05-14,0.0001,-0.036868,257065
156,2024-05-25,61.864,0.009976,128440
77,2024-03-12,46.2639,-0.008892,657129
161,2024-02-06,5662.4755,0.008842,624106
56,04/05/2024,68.9269,-0.031178,558648
171,2024-01-09,23.2699,-0.013982,386645
163,2024-05-01,16.9537,-0.022365,397012
100,2024-05-13,92.511,-0.004848,648638
147,11/02/2024,40.2993,0.033614,124405
102,15/01/2024,62.1694,-0.024209,29567
62,2024-02-06,43.7222,0.012464,200772
174,2024-03-07,35.0691,-0.055707,249738
13,2024-02-11,26.5638,-0.006593,687802
194,2024-01-02,70.0808,-0.010683,73310
98,2024-05-26,65.8232,-0.019529,935661
50,11/03/2024,55.2444,-0.014381,40083
173,2024-04-25,48.6157,-0.027547,419163
161,2024-04-10,56.5318,0.007185,528530
150,2024-03-15,25.5881,-0.024817,781232
34,2024-04-10,50.7907,0.019665,965044
167,2024-05-20,50.2757,0.023618,697810
94,2024-03-28,71.0014,-0.003581,546284
158,2024-05-09,4583.4696,-0.005682,990910
38,07/04/2024,0.0001,-0.003442,507666
54,2024-03-11,64.1244,-0.007511,722173
97,2024-01-04,36.2912,0.013671,761403
36,2024-01-13,83.5315,-0.01033,615482
23,2024-05-16,57.4843,-0.019202,323361
84,2024-04-20,58.7987,-0.008876,529004
119,05/04/2024,44.7488,0.006399,43718
82,2024-02-27,60.9066,-0.01773,-528999
124,2024-01-01,19.4586,-0.022114,265590
159,2024-02-25,71.0463,-0.023386,578362
127,2024-05-21,81.8945,0.034805,109014
175,2024-05-22,43.6727,-0.01499,302068
143,14/05/2024,87.9375,0.00538,335498
198,2024-05-14,88.3724,-0.002005,512376
121,2024-01-09,49.53,-0.012095,388976
59,2024-02-13,28.1856,0.015166,58933
100,2024-02-06,96.232,0.03518,-301338
171,2024-01-30,23.3541,-0.010417,126712
169,2024-03-10,48.2449,-0.012682,950476
13,2024-05-21,27.0898,0.013077,903752
2,2024-01-16,47.0514,-0.012152,438296
181,2024-04-15,50.9941,0.019147,551487
73,2024-03-13,72.3214,-0.005403,780054
39,2024-05-26,82.6436,0.010918,737344
172,2024-03-17,55.517,-0.000686,594333
29,2024-03-15,23.7789,-0.035529,150539
3,2024-04-18,45.6062,0.00734,-275582
59,2024-03-15,27.578,-0.00672,695431
21,2024-05-29,39.0558,0.00255,878015
103,2024-03-09,72.7419,0.018827,186095
34,2024-05-25,50.4618,0.013062,52662
130,2024-03-29,27.9889,0.008395,441397
186,2024-01-25,99.271,-0.006803,527444
44,2024-05-29,14.8786,-0.346679,38517
6,2024-05-26,94.5885,0.015872,786903
131,2024-04-13,41.7358,-0.021212,-473356
44,2024-04-04,22.6043,-0.007446,394074
60,2024-02-29,55.4994,-0.036432,769664
